month,rv,log_rv,NPI,ANP,SNP,NPI2,log_rv_lag1,log_rv_lag2,log_rv_lag3,log_rv_lag4,log_rv_lag5,log_rv_lag6,log_rv_lag7,log_rv_lag8,log_rv_lag9,log_rv_lag10,log_rv_lag11,log_rv_lag12
2005-11-30,0.003188117342522944,-5.748324711164755,0.0,0.0,0.0,0.0,-5.36577820531284,-5.907477607416518,-5.750866829953862,-6.717094753561335,-6.678780165755072,-6.31208871240961,-6.036229270486869,-5.876820022336273,-6.2766418176482075,-6.2029010357120065,-6.194378077230192,-5.6856512695897585
2005-12-31,0.0009062323902365731,-7.006214783447275,0.0,0.0,0.0,0.0,-5.748324711164755,-5.36577820531284,-5.907477607416518,-5.750866829953862,-6.717094753561335,-6.678780165755072,-6.31208871240961,-6.036229270486869,-5.876820022336273,-6.2766418176482075,-6.2029010357120065,-6.194378077230192
2006-01-31,0.004280462565624902,-5.453694199147646,0.0,0.0,0.0,0.0,-7.006214783447275,-5.748324711164755,-5.36577820531284,-5.907477607416518,-5.750866829953862,-6.717094753561335,-6.678780165755072,-6.31208871240961,-6.036229270486869,-5.876820022336273,-6.2766418176482075,-6.2029010357120065
2006-02-28,0.002926513032726099,-5.833943655893829,0.0,0.0,0.0,0.0,-5.453694199147646,-7.006214783447275,-5.748324711164755,-5.36577820531284,-5.907477607416518,-5.750866829953862,-6.717094753561335,-6.678780165755072,-6.31208871240961,-6.036229270486869,-5.876820022336273,-6.2766418176482075
2006-03-31,0.0026448278506488137,-5.935149300610847,0.0,0.0,0.0,0.0,-5.833943655893829,-5.453694199147646,-7.006214783447275,-5.748324711164755,-5.36577820531284,-5.907477607416518,-5.750866829953862,-6.717094753561335,-6.678780165755072,-6.31208871240961,-6.036229270486869,-5.876820022336273
2006-04-30,0.0021725508850645816,-6.131853278744789,0.09357774897893047,0.0,0.09357774897893047,1.0,-5.935149300610847,-5.833943655893829,-5.453694199147646,-7.006214783447275,-5.748324711164755,-5.36577820531284,-5.907477607416518,-5.750866829953862,-6.717094753561335,-6.678780165755072,-6.31208871240961,-6.036229270486869
2006-05-31,0.004369110704974225,-5.4331957905894726,0.0,0.0,0.0,0.0,-6.131853278744789,-5.935149300610847,-5.833943655893829,-5.453694199147646,-7.006214783447275,-5.748324711164755,-5.36577820531284,-5.907477607416518,-5.750866829953862,-6.717094753561335,-6.678780165755072,-6.31208871240961
2006-06-30,0.006645848158209554,-5.0137629564052935,0.0,0.0,0.0,0.0,-5.4331957905894726,-6.131853278744789,-5.935149300610847,-5.833943655893829,-5.453694199147646,-7.006214783447275,-5.748324711164755,-5.36577820531284,-5.907477607416518,-5.750866829953862,-6.717094753561335,-6.678780165755072
2006-07-31,0.0030122899318960547,-5.805054714747451,0.047451186649642485,0.0,0.047451186649642485,1.0,-5.0137629564052935,-5.4331957905894726,-6.131853278744789,-5.935149300610847,-5.833943655893829,-5.453694199147646,-7.006214783447275,-5.748324711164755,-5.36577820531284,-5.907477607416518,-5.750866829953862,-6.717094753561335
2006-08-31,0.0017104549876582476,-6.370995869205205,0.0,0.0,0.0,0.0,-5.805054714747451,-5.0137629564052935,-5.4331957905894726,-6.131853278744789,-5.935149300610847,-5.833943655893829,-5.453694199147646,-7.006214783447275,-5.748324711164755,-5.36577820531284,-5.907477607416518,-5.750866829953862
2006-09-30,0.0013029705870203508,-6.643108554370993,0.0,0.0,0.0,0.0,-6.370995869205205,-5.805054714747451,-5.0137629564052935,-5.4331957905894726,-6.131853278744789,-5.935149300610847,-5.833943655893829,-5.453694199147646,-7.006214783447275,-5.748324711164755,-5.36577820531284,-5.907477607416518
2006-10-31,0.0013666259637675079,-6.5954103769926355,0.0,0.0,0.0,0.0,-6.643108554370993,-6.370995869205205,-5.805054714747451,-5.0137629564052935,-5.4331957905894726,-6.131853278744789,-5.935149300610847,-5.833943655893829,-5.453694199147646,-7.006214783447275,-5.748324711164755,-5.36577820531284
2006-11-30,0.0008587881916356063,-7.059988241896276,0.0,0.0,0.0,0.0,-6.5954103769926355,-6.643108554370993,-6.370995869205205,-5.805054714747451,-5.0137629564052935,-5.4331957905894726,-6.131853278744789,-5.935149300610847,-5.833943655893829,-5.453694199147646,-7.006214783447275,-5.748324711164755
2006-12-31,0.0013182099897590435,-6.631480531041004,0.0,0.0,0.0,0.0,-7.059988241896276,-6.5954103769926355,-6.643108554370993,-6.370995869205205,-5.805054714747451,-5.0137629564052935,-5.4331957905894726,-6.131853278744789,-5.935149300610847,-5.833943655893829,-5.453694199147646,-7.006214783447275
2007-01-31,0.0018586157709547732,-6.287923277482237,0.0,0.0,0.0,0.0,-6.631480531041004,-7.059988241896276,-6.5954103769926355,-6.643108554370993,-6.370995869205205,-5.805054714747451,-5.0137629564052935,-5.4331957905894726,-6.131853278744789,-5.935149300610847,-5.833943655893829,-5.453694199147646
2007-02-28,0.002009472870887498,-6.209882844595362,0.0,0.0,0.0,0.0,-6.287923277482237,-6.631480531041004,-7.059988241896276,-6.5954103769926355,-6.643108554370993,-6.370995869205205,-5.805054714747451,-5.0137629564052935,-5.4331957905894726,-6.131853278744789,-5.935149300610847,-5.833943655893829
2007-03-31,0.0023013942485556388,-6.074240144684826,0.0,0.0,0.0,0.0,-6.209882844595362,-6.287923277482237,-6.631480531041004,-7.059988241896276,-6.5954103769926355,-6.643108554370993,-6.370995869205205,-5.805054714747451,-5.0137629564052935,-5.4331957905894726,-6.131853278744789,-5.935149300610847
2007-04-30,0.001171267709153744,-6.749668604650818,0.0,0.0,0.0,0.0,-6.074240144684826,-6.209882844595362,-6.287923277482237,-6.631480531041004,-7.059988241896276,-6.5954103769926355,-6.643108554370993,-6.370995869205205,-5.805054714747451,-5.0137629564052935,-5.4331957905894726,-6.131853278744789
2007-05-31,0.001294120002431598,-6.649924349620913,0.0,0.0,0.0,0.0,-6.749668604650818,-6.074240144684826,-6.209882844595362,-6.287923277482237,-6.631480531041004,-7.059988241896276,-6.5954103769926355,-6.643108554370993,-6.370995869205205,-5.805054714747451,-5.0137629564052935,-5.4331957905894726
2007-06-30,0.0024135454536255083,-6.026658469966483,0.0,0.0,0.0,0.0,-6.649924349620913,-6.749668604650818,-6.074240144684826,-6.209882844595362,-6.287923277482237,-6.631480531041004,-7.059988241896276,-6.5954103769926355,-6.643108554370993,-6.370995869205205,-5.805054714747451,-5.0137629564052935
2007-07-31,0.005330254752339061,-5.234356246010539,0.043242083983519634,0.0,0.043242083983519634,1.0,-6.026658469966483,-6.649924349620913,-6.749668604650818,-6.074240144684826,-6.209882844595362,-6.287923277482237,-6.631480531041004,-7.059988241896276,-6.5954103769926355,-6.643108554370993,-6.370995869205205,-5.805054714747451
2007-08-31,0.015354494281951675,-4.17634706070488,0.0,0.0,0.0,0.0,-5.234356246010539,-6.026658469966483,-6.649924349620913,-6.749668604650818,-6.074240144684826,-6.209882844595362,-6.287923277482237,-6.631480531041004,-7.059988241896276,-6.5954103769926355,-6.643108554370993,-6.370995869205205
2007-09-30,0.003499231767415265,-5.655211829603537,0.003155783435704401,0.0,0.003155783435704401,1.0,-4.17634706070488,-5.234356246010539,-6.026658469966483,-6.649924349620913,-6.749668604650818,-6.074240144684826,-6.209882844595362,-6.287923277482237,-6.631480531041004,-7.059988241896276,-6.5954103769926355,-6.643108554370993
2007-10-31,0.005386939623639309,-5.223777843135799,0.06480531543521106,0.0,0.06480531543521106,1.0,-5.655211829603537,-4.17634706070488,-5.234356246010539,-6.026658469966483,-6.649924349620913,-6.749668604650818,-6.074240144684826,-6.209882844595362,-6.287923277482237,-6.631480531041004,-7.059988241896276,-6.5954103769926355
2007-11-30,0.008707036800696157,-4.7436237525801985,0.11542455765286783,0.0,0.11542455765286783,1.0,-5.223777843135799,-5.655211829603537,-4.17634706070488,-5.234356246010539,-6.026658469966483,-6.649924349620913,-6.749668604650818,-6.074240144684826,-6.209882844595362,-6.287923277482237,-6.631480531041004,-7.059988241896276
2007-12-31,0.0027777031642681046,-5.886130892674397,0.0,0.0,0.0,0.0,-4.7436237525801985,-5.223777843135799,-5.655211829603537,-4.17634706070488,-5.234356246010539,-6.026658469966483,-6.649924349620913,-6.749668604650818,-6.074240144684826,-6.209882844595362,-6.287923277482237,-6.631480531041004
2008-01-31,0.009457579223580096,-4.660938824692799,0.0,0.0,0.0,0.0,-5.886130892674397,-4.7436237525801985,-5.223777843135799,-5.655211829603537,-4.17634706070488,-5.234356246010539,-6.026658469966483,-6.649924349620913,-6.749668604650818,-6.074240144684826,-6.209882844595362,-6.287923277482237
2008-02-29,0.005184627796994996,-5.262057224449125,0.02745320224484715,0.0,0.02745320224484715,1.0,-4.660938824692799,-5.886130892674397,-4.7436237525801985,-5.223777843135799,-5.655211829603537,-4.17634706070488,-5.234356246010539,-6.026658469966483,-6.649924349620913,-6.749668604650818,-6.074240144684826,-6.209882844595362
2008-03-31,0.004044413709276082,-5.510418681059352,0.08714515898264147,0.0,0.08714515898264147,1.0,-5.262057224449125,-4.660938824692799,-5.886130892674397,-4.7436237525801985,-5.223777843135799,-5.655211829603537,-4.17634706070488,-5.234356246010539,-6.026658469966483,-6.649924349620913,-6.749668604650818,-6.074240144684826
2008-04-30,0.0020667948942984355,-6.181756231895676,0.051122445036675034,0.0,0.051122445036675034,1.0,-5.510418681059352,-5.262057224449125,-4.660938824692799,-5.886130892674397,-4.7436237525801985,-5.223777843135799,-5.655211829603537,-4.17634706070488,-5.234356246010539,-6.026658469966483,-6.649924349620913,-6.749668604650818
2008-05-31,0.002238339374217874,-6.102021038847173,0.11853136854793513,0.0,0.11853136854793513,1.0,-6.181756231895676,-5.510418681059352,-5.262057224449125,-4.660938824692799,-5.886130892674397,-4.7436237525801985,-5.223777843135799,-5.655211829603537,-4.17634706070488,-5.234356246010539,-6.026658469966483,-6.649924349620913
2008-06-30,0.002635885399306226,-5.938536138512207,0.07470747620323816,0.0,0.07470747620323816,1.0,-6.102021038847173,-6.181756231895676,-5.510418681059352,-5.262057224449125,-4.660938824692799,-5.886130892674397,-4.7436237525801985,-5.223777843135799,-5.655211829603537,-4.17634706070488,-5.234356246010539,-6.026658469966483
2008-07-31,0.0068094786902053485,-4.989439712381504,0.002986721397600459,0.0,0.002986721397600459,1.0,-5.938536138512207,-6.102021038847173,-6.181756231895676,-5.510418681059352,-5.262057224449125,-4.660938824692799,-5.886130892674397,-4.7436237525801985,-5.223777843135799,-5.655211829603537,-4.17634706070488,-5.234356246010539
2008-08-31,0.0026414021684073963,-5.936445378423811,0.0,0.0,0.0,0.0,-4.989439712381504,-5.938536138512207,-6.102021038847173,-6.181756231895676,-5.510418681059352,-5.262057224449125,-4.660938824692799,-5.886130892674397,-4.7436237525801985,-5.223777843135799,-5.655211829603537,-4.17634706070488
2008-09-30,0.013793842311647079,-4.2835329957009085,0.0,0.0,0.0,0.0,-5.936445378423811,-4.989439712381504,-5.938536138512207,-6.102021038847173,-6.181756231895676,-5.510418681059352,-5.262057224449125,-4.660938824692799,-5.886130892674397,-4.7436237525801985,-5.223777843135799,-5.655211829603537
2008-10-31,0.0627862389344227,-2.768019354767475,0.0,0.0,0.0,0.0,-4.2835329957009085,-5.936445378423811,-4.989439712381504,-5.938536138512207,-6.102021038847173,-6.181756231895676,-5.510418681059352,-5.262057224449125,-4.660938824692799,-5.886130892674397,-4.7436237525801985,-5.223777843135799
2008-11-30,0.025245174437958533,-3.6791202528928517,0.0,-0.023156598359980927,-0.023156598359980927,0.0,-2.768019354767475,-4.2835329957009085,-5.936445378423811,-4.989439712381504,-5.938536138512207,-6.102021038847173,-6.181756231895676,-5.510418681059352,-5.262057224449125,-4.660938824692799,-5.886130892674397,-4.7436237525801985
2008-12-31,0.014325389903081654,-4.245721798386535,0.0,-0.2723614826512214,-0.2723614826512214,0.0,-3.6791202528928517,-2.768019354767475,-4.2835329957009085,-5.936445378423811,-4.989439712381504,-5.938536138512207,-6.102021038847173,-6.181756231895676,-5.510418681059352,-5.262057224449125,-4.660938824692799,-5.886130892674397
2009-01-31,0.012860143777345227,-4.353622380037243,0.0,0.0,0.0,0.0,-4.245721798386535,-3.6791202528928517,-2.768019354767475,-4.2835329957009085,-5.936445378423811,-4.989439712381504,-5.938536138512207,-6.102021038847173,-6.181756231895676,-5.510418681059352,-5.262057224449125,-4.660938824692799
2009-02-28,0.008198619596771418,-4.803789480740154,0.0,0.0,0.0,0.0,-4.353622380037243,-4.245721798386535,-3.6791202528928517,-2.768019354767475,-4.2835329957009085,-5.936445378423811,-4.989439712381504,-5.938536138512207,-6.102021038847173,-6.181756231895676,-5.510418681059352,-5.262057224449125
2009-03-31,0.008046912667713672,-4.822466780652767,0.0,0.0,0.0,0.0,-4.803789480740154,-4.353622380037243,-4.245721798386535,-3.6791202528928517,-2.768019354767475,-4.2835329957009085,-5.936445378423811,-4.989439712381504,-5.938536138512207,-6.102021038847173,-6.181756231895676,-5.510418681059352
2009-04-30,0.007642340188031415,-4.874051415372267,0.0,0.0,0.0,0.0,-4.822466780652767,-4.803789480740154,-4.353622380037243,-4.245721798386535,-3.6791202528928517,-2.768019354767475,-4.2835329957009085,-5.936445378423811,-4.989439712381504,-5.938536138512207,-6.102021038847173,-6.181756231895676
2009-05-31,0.0034455490849244247,-5.670672001172296,0.0,0.0,0.0,0.0,-4.874051415372267,-4.822466780652767,-4.803789480740154,-4.353622380037243,-4.245721798386535,-3.6791202528928517,-2.768019354767475,-4.2835329957009085,-5.936445378423811,-4.989439712381504,-5.938536138512207,-6.102021038847173
2009-06-30,0.004093412141612719,-5.4983763922796,0.0,0.0,0.0,0.0,-5.670672001172296,-4.874051415372267,-4.822466780652767,-4.803789480740154,-4.353622380037243,-4.245721798386535,-3.6791202528928517,-2.768019354767475,-4.2835329957009085,-5.936445378423811,-4.989439712381504,-5.938536138512207
2009-07-31,0.0036213763600367052,-5.620901115451056,0.0,0.0,0.0,0.0,-5.4983763922796,-5.670672001172296,-4.874051415372267,-4.822466780652767,-4.803789480740154,-4.353622380037243,-4.245721798386535,-3.6791202528928517,-2.768019354767475,-4.2835329957009085,-5.936445378423811,-4.989439712381504
2009-08-31,0.002380543832773792,-6.04042631623571,0.0,0.0,0.0,0.0,-5.620901115451056,-5.4983763922796,-5.670672001172296,-4.874051415372267,-4.822466780652767,-4.803789480740154,-4.353622380037243,-4.245721798386535,-3.6791202528928517,-2.768019354767475,-4.2835329957009085,-5.936445378423811
2009-09-30,0.002254745875974491,-6.094718005959051,0.0,0.0,0.0,0.0,-6.04042631623571,-5.620901115451056,-5.4983763922796,-5.670672001172296,-4.874051415372267,-4.822466780652767,-4.803789480740154,-4.353622380037243,-4.245721798386535,-3.6791202528928517,-2.768019354767475,-4.2835329957009085
2009-10-31,0.003000310782391297,-5.8090394015490965,0.0,0.0,0.0,0.0,-6.094718005959051,-6.04042631623571,-5.620901115451056,-5.4983763922796,-5.670672001172296,-4.874051415372267,-4.822466780652767,-4.803789480740154,-4.353622380037243,-4.245721798386535,-3.6791202528928517,-2.768019354767475
2009-11-30,0.0046141107689648495,-5.378636112374215,0.0,0.0,0.0,0.0,-5.8090394015490965,-6.094718005959051,-6.04042631623571,-5.620901115451056,-5.4983763922796,-5.670672001172296,-4.874051415372267,-4.822466780652767,-4.803789480740154,-4.353622380037243,-4.245721798386535,-3.6791202528928517
2009-12-31,0.001148436239213362,-6.769354053951441,0.0,0.0,0.0,0.0,-5.378636112374215,-5.8090394015490965,-6.094718005959051,-6.04042631623571,-5.620901115451056,-5.4983763922796,-5.670672001172296,-4.874051415372267,-4.822466780652767,-4.803789480740154,-4.353622380037243,-4.245721798386535
2010-01-31,0.0025791201808006876,-5.960306953401046,0.0,0.0,0.0,0.0,-6.769354053951441,-5.378636112374215,-5.8090394015490965,-6.094718005959051,-6.04042631623571,-5.620901115451056,-5.4983763922796,-5.670672001172296,-4.874051415372267,-4.822466780652767,-4.803789480740154,-4.353622380037243
2010-02-28,0.0030650468589847775,-5.7876924212981775,0.0,0.0,0.0,0.0,-5.960306953401046,-6.769354053951441,-5.378636112374215,-5.8090394015490965,-6.094718005959051,-6.04042631623571,-5.620901115451056,-5.4983763922796,-5.670672001172296,-4.874051415372267,-4.822466780652767,-4.803789480740154
2010-03-31,0.0013206119491043639,-6.629660052005783,0.0,0.0,0.0,0.0,-5.7876924212981775,-5.960306953401046,-6.769354053951441,-5.378636112374215,-5.8090394015490965,-6.094718005959051,-6.04042631623571,-5.620901115451056,-5.4983763922796,-5.670672001172296,-4.874051415372267,-4.822466780652767
2010-04-30,0.0015033188499444068,-6.50008004836539,0.0,0.0,0.0,0.0,-6.629660052005783,-5.7876924212981775,-5.960306953401046,-6.769354053951441,-5.378636112374215,-5.8090394015490965,-6.094718005959051,-6.04042631623571,-5.620901115451056,-5.4983763922796,-5.670672001172296,-4.874051415372267
